X,Y,OBJECTID,RUN_DATE,SOURCE,Bureau,FACID,FACILITY_NAME,LICENSE_NUMBER,License_Effective,license_expiration,MEDICARE_ID,Telephone,FACILITY_TYPE_ID,TYPE,SUBTYPE,Category,Icon_Category,MEDICARE_TYPE,LICENSE_TYPE,LICENSE_SUBTYPE,Capacity,ADDRESS,CITY,ZIP,COUNTY,OPERATION_STATUS,X_Is_Public,Hospital_Group_License,KeyID,ADHSCODE,N_AddressType,N_LocatorType,N_ADDRESS,N_ADDR2,N_CITY,N_COUNTY,N_FULLADDR,N_LAT,N_LON,N_STATE,N_ZIP,N_ZIP4,N_BLOCK,RESERVATIO,RESERV_ID,R_METHOD,oPCA,oPCA_ID,P_Method,P_Reliable
-109.737314106051,32.8224043465264,2957,2023/02/07 00:00:00+00,aspen,MED,MED4152,MT GRAHAM REGIONAL MEDICAL CTR-REHABILITATION SERV,OTC,,,,(928)348-4006,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,2290 WEST 16TH STREET,SAFFORD,85546,GRAHAM,ACTIVE,Yes,H0140,MED4152,A,ROOFTOP,GOOGLE,2290 West 16th Street,,Safford,GRAHAM COUNTY,"2290 W 16TH ST , SAFFORD, AZ  85546-4081",32.8223992,-109.7373036,AZ,85546,4081,40099612021023,,,,THATCHER,84,Coordinates,
-109.733165505175,32.8220261466741,2958,2023/02/07 00:00:00+00,aspen,MED,MED4154,MT GRAHAM REGIONAL MEDICAL CENTER- SLEEP LAB,OTC,,,,(928)348-4006,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,1600 SOUTH 20TH AVENUE,SAFFORD,85546,GRAHAM,ACTIVE,Yes,H0140,MED4154,A,AS0,CENTRUS-TOMTOM,1600 S 20TH AVE,,SAFFORD,GRAHAM COUNTY,"1600 S 20TH AVE , SAFFORD, AZ  85546-4011",32.822021,-109.733155,AZ,85546,4011,40099612021030,,,,THATCHER,84,Coordinates,
-112.070589020803,33.4859631223689,2959,2023/02/07 00:00:00+00,aspen,MED,MED4190,"BABYMOON INN, LLC",OTC4889,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,,(602)314-7755,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,215 EAST LEXINGTON AVENUE,PHOENIX,85012,MARICOPA,ACTIVE,Yes,,MED4190,A,AS0,CENTRUS-TOMTOM,215 E LEXINGTON AVE,,PHOENIX,MARICOPA COUNTY,"215 E LEXINGTON AVE , PHOENIX, AZ  85012-2321",33.485958,-112.070578,AZ,85012,2321,40131105022006,,,,ENCANTO VILLAGE,37,Coordinates,
-111.998992018395,33.6404601471803,2960,2023/02/07 00:00:00+00,aspen,MED,MED4195,ABRAZO MEDICAL GROUP SCOTTSDALE,OTC8666,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,,(602)396-9894,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"3811 EAST BELL ROAD, SUITE 300",PHOENIX,85032,MARICOPA,ACTIVE,Yes,,MED4195,A,AS0,CENTRUS-TOMTOM,3811 E BELL RD STE 300,,PHOENIX,MARICOPA COUNTY,"3811 E BELL RD STE 300 , PHOENIX, AZ  85032-2160",33.640455,-111.998981,AZ,85032,2160,40131033031000,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-111.322960930591,34.2296232639156,2961,2023/02/07 00:00:00+00,aspen,MED,MED4197,BANNER PAYSON MEDICAL CENTER IMAGING AND SLEEP CEN,OTC,,,,(928)472-3450,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"127 EAST MAIN STREET, SUITE C",PAYSON,85541,GILA,ACTIVE,Yes,H7250,MED4197,A,AS0,CENTRUS-TOMTOM,127 E MAIN ST STE C,,PAYSON,GILA COUNTY,"127 E MAIN ST STE C , PAYSON, AZ  85541-5646",34.229618,-111.32295,AZ,85541,5646,40070005002049,,,,PAYSON,23,Coordinates,
-114.55064062234,35.0817841898222,2962,2023/02/07 00:00:00+00,aspen,MED,MED4198,FOX CREEK ADVANCED WOUND CARE,OTC,,,,(928)444-1454,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,2500 CANYON ROAD  BUILDING C  ,BULLHEAD CITY,86442,MOHAVE,ACTIVE,Yes,H0156,MED4198,A,AS0,CENTRUS-TOMTOM,2500 CANYON RD BLDG C,,BULLHEAD CITY,MOHAVE COUNTY,"2500 CANYON RD BLDG C , BULLHEAD CITY, AZ  86442-8624",35.081779,-114.550629,AZ,86442,8624,40159515041002,,,,BULLHEAD CITY,5,Coordinates,
-112.181302051548,33.6077501331015,2963,2023/02/07 00:00:00+00,aspen,MED,MED4208,BANNER PHYSICAL THERAPY AND REHABILITATION,OTC8898,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,,(480)210-6445,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"5605 WEST EUGIE AVENUE,  SUITE",GLENDALE,85304,MARICOPA,ACTIVE,Yes,,MED4208,A,AS0,CENTRUS-TOMTOM,5605 W EUGIE AVE,,GLENDALE,MARICOPA COUNTY,"5605 W EUGIE AVE , GLENDALE, AZ  85304-1272",33.607745,-112.181291,AZ,85304,1272,40131042243003,,,,GLENDALE NORTH,56,Coordinates,
-111.929247003071,33.6184991478728,2964,2023/02/07 00:00:00+00,aspen,MED,MED4211,"PHYSICIANS SURGICAL CENTER, LLC",OSC8289,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,,(480)444-8364,451,OUTPATIENT SURGERY CENTER,OUTPATIENT SURGERY CENTER,MED,OTHER MEDICAL FACILITY,STATE ONLY,OUTPATIENT SURGERY CENTER,,0,7102 EAST ACOMA DRIVE,SCOTTSDALE,85254,MARICOPA,ACTIVE,Yes,,MED4211,A,AS0,CENTRUS-TOMTOM,7102 E ACOMA DR,,SCOTTSDALE,MARICOPA COUNTY,"7102 E ACOMA DR , SCOTTSDALE, AZ  85254-2771",33.618494,-111.929236,AZ,85254,2771,40131032202003,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-111.857007960339,33.2326450986913,2965,2023/02/07 00:00:00+00,aspen,MED,MED4213,OCOTILLO DIALYSIS,OTC4749,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,032631,(480)802-4405,091,END STAGE RENAL DISEASE FACILITIES,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,END STAGE RENAL DISEASE FACILITIES,OUTPATIENT TREATMENT CENTER,,0,975 WEST CHANDLER HEIGHTS ROAD,CHANDLER,85248,MARICOPA,ACTIVE,Yes,,MED4213,A,AS0,CENTRUS-TOMTOM,975 W CHANDLER HEIGHTS RD,,CHANDLER,MARICOPA COUNTY,"975 W CHANDLER HEIGHTS RD , CHANDLER, AZ  85248-5724",33.23264,-111.856997,AZ,85248,5724,40138130001016,,,,CHANDLER SOUTH,79,Coordinates,
-111.689385940394,33.4103281318632,2966,2023/02/07 00:00:00+00,aspen,MED,MED4221,BANNER HEALTH CLINIC,OTC5363,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,,(480)543-6880,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,1076363264,"6553 EAST BAYWOOD AVENUE, SUIT",MESA,85206,MARICOPA,ACTIVE,Yes,,MED4221,A,AS0,CENTRUS-TOMTOM,6553 E BAYWOOD AVE,,MESA,MARICOPA COUNTY,"6553 E BAYWOOD AVE , MESA, AZ  85206-1752",33.410323,-111.689375,AZ,85206,1752,40134226253023,,,,MESA EAST,68,Coordinates,
-111.804771966025,33.4498771313095,2967,2023/02/07 00:00:00+00,aspen,MED,MED4246,"LITTLE CLINIC OF ARIZONA, LLC, THE",OTC4768,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,,(615)425-4228,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,1935 NORTH STAPLEY DRIVE,MESA,85203,MARICOPA,ACTIVE,Yes,,MED4246,A,AS0,CENTRUS-TOMTOM,1935 N STAPLEY DR,,MESA,MARICOPA COUNTY,"1935 N STAPLEY DR , MESA, AZ  85203-2749",33.449872,-111.804761,AZ,85203,2749,40134206041007,,,,MESA CENTRAL,67,Coordinates,
-110.909839703702,32.2310470036997,2968,2023/02/07 00:00:00+00,aspen,MED,MED4251,BANNER-UNIVERSITY MEDICAL GROUP OPTHALMOLOGY,OTC7531,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,,(602)747-4000,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"707 NORTH ALVERNON,  SUITE 301",TUCSON,85711,PIMA,ACTIVE,Yes,,MED4251,A,AS0,CENTRUS-TOMTOM,707 N ALVERNON WAY STE 301,,TUCSON,PIMA COUNTY,"707 N ALVERNON WAY STE 301 , TUCSON, AZ  85711-1848",32.231042,-110.909829,AZ,85711,1848,40190032021000,,,,TUCSON FOOTHILLS,108,Coordinates,
-111.913736988614,33.4660041278397,2969,2023/02/07 00:00:00+00,aspen,MED,MED4263,HONORHEALTH FASTMED URGENT CARE PLUS ,OTC10536,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)699-3314,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"7730 EAST MCDOWELL ROAD, SUITE",SCOTTSDALE,85257,MARICOPA,ACTIVE,Yes,,MED4263,A,AS0,CENTRUS-TOMTOM,7730 E MCDOWELL RD,,SCOTTSDALE,MARICOPA COUNTY,"7730 E MCDOWELL RD , SCOTTSDALE, AZ  85257-3772",33.465999,-111.913726,AZ,85257,3772,40132179001014,,,,SCOTTSDALE SOUTH,45,Coordinates,
-110.230633524474,31.5545039352198,2970,2023/02/07 00:00:00+00,aspen,MED,MED4264,CANYON VISTA MEDICAL CENTER ADVANCED WOUND CARE CE,OTC,,,,(520)263-3001,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"5750 EAST HIGHWAY 90, SUITE 15",SIERRA VISTA,85635,COCHISE,ACTIVE,Yes,H7130,MED4264,A,AS0,CENTRUS-TOMTOM,5750 E HIGHWAY 90 STE 15,,SIERRA VISTA,COCHISE COUNTY,"5750 E HIGHWAY 90 STE 15 , SIERRA VISTA, AZ  85635-9111",31.554499,-110.230623,AZ,85635,9111,40030017031001,,,,SIERRA VISTA,123,Coordinates,
-114.336694531154,34.4791071280898,2971,2023/02/07 00:00:00+00,aspen,MED,MED4308,"THE OUTPATIENT DIAGNOSTIC CENTER, A DEPT OF HAVASU",OTC,,,,(928)453-1003,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1840 MESQUITE AVENUE, SUITE F",LAKE HAVASU CITY,86403,MOHAVE,ACTIVE,Yes,H4027,MED4308,A,AS0,CENTRUS-TOMTOM,1840 MESQUITE AVE STE F,,LAKE HAVASU CITY,MOHAVE COUNTY,"1840 MESQUITE AVE STE F , LAKE HAVASU CITY, AZ  86403-5771",34.479102,-114.336683,AZ,86403,5771,40159530011016,,,,LAKE HAVASU CITY,6,Coordinates,
-111.720769933564,33.2325901056706,2972,2023/02/07 00:00:00+00,aspen,MED,MED4310,"LITTLE CLINIC OF ARIZONA, LLC, THE",OTC4862,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,,(615)428-4228,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,6470 SOUTH HIGLEY ROAD,GILBERT,85298,MARICOPA,ACTIVE,Yes,,MED4310,A,AS0,CENTRUS-TOMTOM,6470 S HIGLEY RD,,GILBERT,MARICOPA COUNTY,"6470 S HIGLEY RD , GILBERT, AZ  85298-4341",33.232585,-111.720759,AZ,85298,4341,40138160051000,,,,GILBERT SOUTH,76,Coordinates,
-111.857617971813,33.3877711200247,2973,2023/02/07 00:00:00+00,aspen,MED,MED4344,AZ ADVANCED SURGERY CENTER & ADVANCED FERTILITY CA,OTC5839,2023/03/01 00:00:00+00,2024/02/28 00:00:00+00,,(480)874-2229,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1550 SOUTH ALMA SCHOOL ROAD, S",MESA,85210,MARICOPA,ACTIVE,Yes,,MED4344,A,AS0,CENTRUS-TOMTOM,1550 S ALMA SCHOOL RD,,MESA,MARICOPA COUNTY,"1550 S ALMA SCHOOL RD , MESA, AZ  85210-2074",33.387766,-111.857607,AZ,85210,2074,40134222241005,,,,MESA WEST,66,Coordinates,
-114.285626493559,34.1352880879422,2974,2023/02/07 00:00:00+00,aspen,MED,MED4347,LA PAZ REGIONAL HOSPITAL MRI,OTC,,,,(928)669-7325,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,1200 WEST MOHAVE ROAD,PARKER,85344,LA PAZ,ACTIVE,Yes,H0138,MED4347,A,AS0,CENTRUS-TOMTOM,1200 W MOHAVE RD,,PARKER,LA PAZ COUNTY,"1200 W MOHAVE RD , PARKER, AZ  85344-6349",34.135283,-114.285615,AZ,85344,6349,40129403003047,Colorado River Indian Reservation,0735F,Coordinates,COLORADO RIVER INDIAN TRIBE,27,Coordinates,
-114.285626493559,34.1352880879422,2975,2023/02/07 00:00:00+00,aspen,MED,MED4348,LA PAZ REGIONAL HOSPITAL PHYSICAL THERAPY,OTC,,,,(928)669-7481,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,1200 WEST MOHAVE ROAD,PARKER,85344,LA PAZ,ACTIVE,Yes,H0138,MED4348,A,AS0,CENTRUS-TOMTOM,1200 W MOHAVE RD,,PARKER,LA PAZ COUNTY,"1200 W MOHAVE RD , PARKER, AZ  85344-6349",34.135283,-114.285615,AZ,85344,6349,40129403003047,Colorado River Indian Reservation,0735F,Coordinates,COLORADO RIVER INDIAN TRIBE,27,Coordinates,
-111.763975063579,34.7876843145014,2976,2023/02/07 00:00:00+00,aspen,MED,MED4362,NORTHERN ARIZONA HEALTHCARE MEDICAL GROUP-VILLAGE,OTC5055,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,,(928)214-2753,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"61 BELL ROCK PLAZA, SUITE A",SEDONA,86351,COCONINO,ACTIVE,Yes,,MED4362,A,AS0,CENTRUS-TOMTOM,61 BELL ROCK PLZ STE A,,SEDONA,YAVAPAI COUNTY,"61 BELL ROCK PLZ STE A , SEDONA, AZ  86351-8810",34.787679,-111.763964,AZ,86351,8810,40250017051000,,,,COTTONWOOD\SEDONA,12,Coordinates,
-112.027049007698,33.4241521162036,2977,2023/02/07 00:00:00+00,aspen,MED,MED4374,DIAGNOSTIC LABORATORIES,OTC10764,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,03X0009829,(800)786-8015,071,PORTABLE X-RAY SUPPLIERS,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,PORTABLE X-RAY SUPPLIERS,OUTPATIENT TREATMENT CENTER,,0,"2538 EAST UNIVERSITY DRIVE, SU",PHOENIX,85034,MARICOPA,ACTIVE,Yes,,MED4374,A,AS0,CENTRUS-TOMTOM,2538 E UNIVERSITY DR # SU,,PHOENIX,MARICOPA COUNTY,"2538 E UNIVERSITY DR # SU , PHOENIX, AZ  85034-6917",33.424147,-112.027038,AZ,85034,6917,40131172002001,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-111.788574958774,33.3948691245839,2978,2023/02/07 00:00:00+00,aspen,MED,MED4376,BANNER URGENT CARE,OTC8822,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,,(480)827-5720,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,1120 SOUTH GILBERT ROAD,MESA,85204,MARICOPA,ACTIVE,Yes,,MED4376,A,AS0,CENTRUS-TOMTOM,1120 S GILBERT RD,,MESA,MARICOPA COUNTY,"1120 S GILBERT RD , MESA, AZ  85204-5206",33.394864,-111.788564,AZ,85204,5206,40134218011003,,,,MESA CENTRAL,67,Coordinates,
-110.930015690108,31.9577999630534,2979,2023/02/07 00:00:00+00,aspen,MED,MED4393,UNITED COMM HEALTH CENTER AT SAHUARITA HEIGHTS,OTC4902,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,031889,(520)576-5770,211,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,,0,2875 EAST SAHUARITA ROAD,SAHUARITA,85629,PIMA,ACTIVE,Yes,,MED4393,A,AS0,CENTRUS-TOMTOM,2875 E SAHUARITA RD,,SAHUARITA,PIMA COUNTY,"2875 E SAHUARITA RD , SAHUARITA, AZ  85629-9434",31.957795,-110.930005,AZ,85629,9434,40190041141071,,,,TUCSON SOUTH,111,Coordinates,
-114.570883628857,35.113237192444,2980,2023/02/07 00:00:00+00,aspen,MED,MED4397,WARMC OUTPATIENT REHABILITATION CENTER,OTC,,,,(928)763-0252,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"2020 SILVER CREEK ROAD, SUITE ",BULLHEAD CITY,86442,MOHAVE,ACTIVE,Yes,H0156,MED4397,A,AS0,CENTRUS-TOMTOM,2020 SILVER CREEK RD,,BULLHEAD CITY,MOHAVE COUNTY,"2020 SILVER CREEK RD , BULLHEAD CITY, AZ  86442-8476",35.113232,-114.570872,AZ,86442,8476,40159515042007,,,,BULLHEAD CITY,5,Coordinates,
-111.894137980449,33.4076921208645,2981,2023/02/07 00:00:00+00,aspen,MED,MED4400,SCNM MEDICAL CENTER,OTC4921,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(480)970-0000,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,2164 EAST BROADWAY ROAD,TEMPE,85282,MARICOPA,ACTIVE,Yes,,MED4400,A,AS0,CENTRUS-TOMTOM,2164 E BROADWAY RD,,TEMPE,MARICOPA COUNTY,"2164 E BROADWAY RD , TEMPE, AZ  85282-1766",33.407687,-111.894127,AZ,85282,1766,40133192022014,,,,TEMPE NORTH,71,Coordinates,
-112.042260014878,33.4807661231422,2982,2023/02/07 00:00:00+00,aspen,MED,MED4405,BLOSSOM BIRTH CENTER,UNC4901,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,,(602)256-7766,431,UNCLASSIFIED,UNCLASSIFIED,MED,OTHER MEDICAL FACILITY,STATE ONLY,UNCLASSIFIED,,0,2928 NORTH 18TH PLACE,PHOENIX,85016,MARICOPA,ACTIVE,Yes,,MED4405,A,AS0,CENTRUS-TOMTOM,2928 N 18TH PL,,PHOENIX,MARICOPA COUNTY,"2928 N 18TH PL , PHOENIX, AZ  85016-7705",33.480761,-112.042249,AZ,85016,7705,40131107012002,,,,ENCANTO VILLAGE,37,Coordinates,
-114.596638631776,35.0922091883593,2983,2023/02/07 00:00:00+00,aspen,MED,MED4406,NORTH COUNTRY HEALTHCARE - BULLHEAD CITY,OTC4981,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,031888,(928)522-9879,211,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,,0,"2585 MIRACLE MILE, SUITES 114,",BULLHEAD CITY,86442,MOHAVE,ACTIVE,Yes,,MED4406,A,AS2,CENTRUS-TOMTOM,2585 MIRACLE MILE STE 114,,BULLHEAD CITY,MOHAVE COUNTY,"2585 MIRACLE MILE STE 114 , BULLHEAD CITY, AZ  86442-7553",35.092204,-114.596627,AZ,86442,7553,40159515032020,,,,BULLHEAD CITY,5,Coordinates,
-112.012840010312,33.4967151268587,2984,2023/02/07 00:00:00+00,aspen,MED,MED4426,CAMELBACK FAMILY PLANNING,AC5013,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,,(602)279-2337,461,ABORTION CLINIC,ABORTION CLINIC,MED,ABORTION CLINIC/CENTER,STATE ONLY,ABORTION CLINIC,,0,"4141 NORTH 32ND STREET, SUITE ",PHOENIX,85018,MARICOPA,ACTIVE,Yes,,MED4426,A,AS0,CENTRUS-TOMTOM,4141 N 32ND ST,,PHOENIX,MARICOPA COUNTY,"4141 N 32ND ST , PHOENIX, AZ  85018-4775",33.49671,-112.012829,AZ,85018,4775,40131083021017,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
-112.064866018039,33.463862119654,2985,2023/02/07 00:00:00+00,aspen,MED,MED4431,FAMILY PLANNING ASSOCIATES MEDICAL GROUP,AC4944,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(602)553-0440,461,ABORTION CLINIC,ABORTION CLINIC,MED,ABORTION CLINIC/CENTER,STATE ONLY,ABORTION CLINIC,,0,"1331 NORTH 7TH STREET, SUITE 2",PHOENIX,85006,MARICOPA,ACTIVE,Yes,,MED4431,A,AS0,CENTRUS-TOMTOM,1331 N 7TH ST STE 2,,PHOENIX,MARICOPA COUNTY,"1331 N 7TH ST STE 2 , PHOENIX, AZ  85006-2754",33.463857,-112.064855,AZ,85006,2754,40131132042011,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-112.266121077296,33.7292181450165,2986,2023/02/07 00:00:00+00,aspen,MED,MED4433,ABRAZO PEORIA EMERGENCY CENTER,OTC,,,,(623)561-2022,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,26900 NORTH LAKE PLEASANT PARK,PEORIA,85383,MARICOPA,ACTIVE,Yes,H0175,MED4433,A,AS0,CENTRUS-TOMTOM,26900 N LAKE PLEASANT PKWY,,PEORIA,MARICOPA COUNTY,"26900 N LAKE PLEASANT PKWY , PEORIA, AZ  85383-1394",33.729213,-112.26611,AZ,85383,1394,40136109031044,,,,PEORIA NORTH,48,Coordinates,
-112.738983188173,33.9781981527767,2987,2023/02/07 00:00:00+00,aspen,MED,MED4434,BOYD INFUSION CENTER,OTC4918,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(928)668-1835,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,520 ROSE LANE,WICKENBURG,85390,MARICOPA,ACTIVE,Yes,,MED4434,A,AS0,CENTRUS-TOMTOM,520 ROSE LN,,WICKENBURG,MARICOPA COUNTY,"520 ROSE LN , WICKENBURG, AZ  85390-1447",33.978193,-112.738972,AZ,85390,1447,40130405025004,,,,SURPRISE NORTH & WICKENBURG,46,Coordinates,
-111.008960729295,32.3194240117736,2988,2023/02/07 00:00:00+00,aspen,MED,MED4449,NORTHWEST IMAGING,OTC,,,,(520)469-8960,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1980 WEST HOSPITAL DRIVE, SUIT",TUCSON,85741,PIMA,ACTIVE,Yes,H0152,MED4449,A,AS0,CENTRUS-TOMTOM,1980 W HOSPITAL DR,,TUCSON,PIMA COUNTY,"1980 W HOSPITAL DR , TUCSON, AZ  85704-7802",32.319419,-111.00895,AZ,85704,7802,40190046162001,,,,CASAS ADOBES,105,Coordinates,
-111.323256930673,34.2299122639388,2989,2023/02/07 00:00:00+00,aspen,MED,MED4453,BANNER HEALTH CLINIC,OTC7247,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,,(602)747-4000,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"126 EAST MAIN STREET, SUITE D",PAYSON,85541,GILA,ACTIVE,Yes,,MED4453,A,AS0,CENTRUS-TOMTOM,126 E MAIN ST STE D,,PAYSON,GILA COUNTY,"126 E MAIN ST STE D , PAYSON, AZ  85541-5488",34.229907,-111.323246,AZ,85541,5488,40070005002050,,,,PAYSON,23,Coordinates,
-111.323409930706,34.2299452639349,2990,2023/02/07 00:00:00+00,aspen,MED,MED4456,BANNER HEALTH CLINIC,OTC7246,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,,(928)596-4600,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,122 EAST MAIN STREET,PAYSON,85541,GILA,ACTIVE,Yes,,MED4456,A,AS0,CENTRUS-TOMTOM,122 E MAIN ST,,PAYSON,GILA COUNTY,"122 E MAIN ST , PAYSON, AZ  85541-5574",34.22994,-111.323399,AZ,85541,5574,40070005002050,,,,PAYSON,23,Coordinates,
